Date,Norway,Israel,India,France,United Kingdom,Italy,Poland,Austria,Japan,Argentina,Korea,Switzerland,Russia,China,Saudi Arabia,Sweden,Singapore,Germany,Belgium,Mexico,Thailand,Brazil,Türkiye,Indonesia,Netherlands,Canada,Ireland,United States,Spain
2018/7/1,118.686092,107.495072,159.139284,109.042918,118.30041,110.437035,111.966635,116.144482,104.622957,410.229615,114.144907,99.351638,173.575763,120.889604,120.133849,109.209928,113.672445,111.978822,115.657073,136.104861,112.556843,162.5020359,201.4630045,146.934305,113.8563,115.311963,106.253805,115.56966,110.152061
2018/8/1,118.251742,107.600943,159.822285,109.570818,119.083116,110.867169,111.966635,116.024746,105.255757,426.8924129,115.154486,99.335302,173.575763,121.73996,119.965914,108.978502,114.151805,112.092276,115.81856,136.898938,112.849833,162.3557841,206.0874439,146.857628,113.9873,115.226102,106.566931,115.633864,110.309415
2018/9/1,118.903267,107.706815,159.594618,109.338542,119.194931,110.329501,112.159127,116.862902,105.361223,455.2710814,116.033236,99.394544,173.875721,122.590316,119.702015,109.477721,114.123204,112.319183,115.81856,137.47791,113.179446,163.1350919,219.0807175,146.594737,113.496,114.796795,106.14943,115.768233,110.578512
2018/10/1,118.686092,108.025569,160.163786,109.45468,119.306746,110.329501,112.608277,117.341848,105.677623,478.2824632,115.824837,99.570104,174.475638,122.835611,119.126237,109.338866,113.773122,112.432637,116.604464,138.190386,113.240485,163.8691998,224.92713,147.000027,113.8999,115.14024,106.045055,115.972768,111.60131
2018/11/1,119.229029,107.706815,160.277619,109.222404,119.642192,110.114434,112.608277,117.461585,105.46669,492.0984808,115.001659,99.316211,175.275526,122.467669,118.874333,109.233071,113.959603,111.751915,116.787483,139.366039,112.996327,163.5250745,221.6816143,147.394364,113.627,114.625072,105.52318,115.584335,111.479304
2018/12/1,119.229029,107.3892,159.480784,109.24352,119.754007,110.0069,112.608277,117.581321,105.15029,506.0217892,114.605701,99.061236,176.775317,122.467669,118.394518,109.719065,114.046552,111.751915,116.507572,140.342799,112.251646,163.7703621,220.7847534,148.30353,113.5178,114.53921,105.52318,115.215163,110.978737
2019/1/1,118.686092,107.283328,158.911617,108.757853,118.859486,110.114434,112.35162,116.862902,105.15029,520.2873273,114.485292,98.801537,178.575065,123.080907,117.146997,108.624751,113.704478,110.844285,116.453743,140.46268,112.22723,164.2944273,223.1334081,148.785497,113.6051,114.710933,104.792555,115.434832,109.560275
2019/2/1,119.663379,107.391477,159.253117,108.810642,119.418561,110.221967,112.80077,116.743165,105.15029,540.1941562,114.979662,99.185722,179.374954,124.307382,116.943075,109.438048,114.352015,111.2981,116.830546,140.423174,112.495804,165.0008933,223.4921525,148.665005,114.6096,115.483686,105.627555,115.922781,109.828232
2019/3/1,119.880554,107.926527,159.822285,109.686956,119.642192,110.544568,113.121591,117.701058,105.15029,566.0765274,114.759685,99.713878,179.874884,123.816792,116.823121,109.692617,114.373752,111.751915,117.185818,140.964002,112.959704,166.2384,225.7903587,148.829312,115.0464,116.25644,106.462555,116.576743,110.226177
2019/4/1,120.314904,108.248696,160.732953,110.035369,120.313082,110.759635,114.340712,117.820794,105.46669,584.4507497,115.176483,99.901346,180.4748,123.939439,116.883098,110.459629,114.123204,112.772998,117.250413,141.038928,113.460228,167.1859589,229.6132287,149.486541,115.8216,116.771608,106.880056,117.194017,111.337914
2019/5/1,119.989141,108.998905,161.643621,110.151507,120.648528,110.759635,114.597369,118.180004,105.46669,602.1465645,115.374463,100.208084,181.074716,124.184734,116.919084,110.73734,114.777605,112.999905,117.271944,140.632966,113.997375,167.4033006,231.793722,150.505244,115.6687,117.286777,106.775681,117.443495,111.55456
2019/6/1,120.097729,108.355706,162.668123,110.415457,120.648528,110.867169,114.918191,118.180004,105.255757,617.9133473,115.188061,100.178365,181.174702,124.062087,117.182983,110.578648,114.44926,113.340267,117.207349,140.722877,113.582307,167.4200409,231.8553812,151.337733,115.5595,117.029193,106.984431,117.466883,111.423432
2019/7/1,120.966428,108.033537,164.147959,110.204297,120.648528,110.867169,114.918191,117.701058,105.255757,631.168152,114.836098,99.661329,181.47466,124.552677,117.506859,111.018357,113.93329,113.794081,117.304242,141.251444,113.655554,167.738139,235,151.808747,116.7169,117.630223,106.775681,117.663164,110.732445
2019/8/1,120.097729,108.248696,165.058628,110.711081,121.207603,111.297304,114.918191,117.820794,105.46669,655.5927451,115.111648,99.651192,181.074716,125.427563,117.734771,110.552199,114.644894,113.680628,117.28271,141.228286,113.435812,167.922651,237.0179372,151.984007,117.23,117.4585,107.297556,117.657202,110.670872
2019/9/1,120.640666,108.033537,165.969296,110.330993,121.319419,110.652102,114.918191,118.299741,105.572157,693.6707691,115.538866,99.541959,180.774758,126.55592,118.010665,111.067948,114.573962,113.680628,116.74442,141.598828,113.533475,167.8554819,239.3721973,151.567763,116.4985,116.943331,107.088806,117.74938,110.670872
2019/10/1,120.857841,108.462716,167.562965,110.288761,121.095788,110.544568,115.174848,118.65895,105.888557,715.84941,115.824837,99.318081,180.97473,127.692454,118.070642,111.097703,114.325702,113.680628,117.164286,142.363071,113.374772,168.0233374,244.1647982,151.600624,117.0007,117.286777,106.775681,118.018578,111.744981
2019/11/1,121.183603,108.033537,169.156635,110.352109,121.319419,110.329501,115.303176,118.778687,105.994024,744.9879168,115.176483,99.185919,181.47466,128.207574,117.914702,111.203498,114.696377,112.886452,117.239647,143.511478,113.228278,168.8802564,245.0952915,151.8197,116.5312,117.115054,106.671306,117.955291,111.934261
2019/12/1,120.857841,108.033537,171.205639,110.837776,121.319419,110.544568,116.201476,119.616843,105.994024,773.531648,115.452033,99.21554,182.174563,128.207574,118.178601,111.639901,114.914892,113.45372,117.390368,144.312503,113.228278,170.8223793,246.9170404,152.334529,116.6077,117.115054,106.880056,117.847979,111.853304
2020/1/1,120.857841,107.605497,170.977971,110.373225,120.983973,110.652102,117.228104,119.137897,105.994024,788.1501451,115.881567,99.001404,182.874465,129.998228,117.99867,110.033144,114.639174,113.226813,118.090146,145.011356,113.411396,171.1811063,250.2522422,153.057135,115.7015,117.4585,106.14943,118.305202,110.762091
2020/2/1,120.749253,107.498487,169.725803,110.362667,121.431234,110.544568,118.062239,119.257633,105.78309,802.5812961,115.962612,99.123922,183.474381,131.044821,118.382522,110.578648,114.724978,113.567174,118.111677,145.613487,113.325941,171.6090591,251.132287,153.383932,116.433,117.973669,106.775681,118.629431,110.630963
2020/3/1,120.749253,107.926527,169.156635,110.426015,121.431234,110.652102,118.318896,119.616843,105.78309,831.4408471,115.707901,99.200188,184.474242,129.466756,118.550458,110.393507,114.329134,113.794081,117.917893,145.544011,112.349309,171.7291855,252.5672646,153.439604,116.6623,117.286777,107.193181,118.37124,110.206793
2020/4/1,121.292191,107.605497,172.343974,110.394341,121.319419,110.759635,118.190568,119.616843,105.677623,843.0527283,115.198481,98.839227,186.074018,128.305692,118.406513,110.059592,113.275457,113.907535,117.917893,144.068654,110.066431,171.196825,254.7253363,153.545245,117.1973,116.514024,106.775681,117.579699,110.539744
2020/5/1,121.509366,107.283328,171.774806,110.552711,121.319419,110.544568,117.933911,118.898423,105.572157,855.8283011,115.129015,98.880755,186.573948,127.275453,118.15461,110.724115,113.810876,113.907535,117.831766,144.623105,110.078639,170.546277,258.1950673,153.621765,117.0226,116.85747,106.253805,117.581992,110.532902
2020/6/1,121.726541,107.176318,172.799308,110.637175,121.431234,110.652102,118.639718,119.497106,105.361223,873.3631799,115.441613,98.901323,186.973893,127.152805,117.794748,111.36219,113.833757,114.020989,117.907127,145.414593,111.799953,170.9896974,261.1210762,154.155915,117.3829,117.801946,106.566931,118.225406,111.042591
2020/7/1,122.59524,107.391477,175.189812,111.059494,121.990309,110.437035,118.383061,119.73658,105.46669,887.7043718,115.348992,98.744559,187.573809,127.91322,124.704094,111.603534,113.46537,113.113359,118.165506,146.369556,112.544635,171.6052603,262.6457399,153.934331,118.6712,117.801946,106.35818,118.823419,110.046018
2020/8/1,122.16089,107.391477,176.100481,110.953914,121.431234,110.759635,118.254732,119.497106,105.572157,912.5094343,115.997345,98.788055,187.573809,128.42834,124.991983,111.43823,114.184983,113.113359,118.240867,146.945804,112.874248,172.0171129,264.9159193,153.659938,118.0598,117.630223,106.253805,119.198094,110.096189
2020/9/1,122.59524,107.283328,178.035651,110.383783,121.990309,110.0069,118.511389,119.976053,105.361223,937.8363698,116.63412,98.74574,187.373837,128.681811,124.788062,111.504352,114.56481,113.113359,117.799469,147.282289,112.752169,173.1180224,267.4943946,153.768253,117.7869,117.544362,105.836305,119.364107,110.261524
2020/10/1,122.921003,107.605497,180.312321,110.341551,121.990309,110.221967,118.639718,120.215526,105.255757,971.2406453,115.985767,98.751742,188.173725,128.297516,124.872029,111.405169,114.075153,113.340267,118.036317,148.181398,112.801001,174.6068374,273.1950673,153.814349,118.431,118.059531,105.210055,119.413636,110.840768
2020/11/1,122.052303,107.391477,180.881489,110.573827,121.766679,110.114434,118.768046,120.335262,104.939357,1000.109275,115.881567,98.506706,189.57353,127.528924,124.752075,111.415087,114.525912,113.113359,117.842532,148.293106,112.752169,176.1608383,279.4730942,154.298324,117.4921,118.231254,105.52318,119.340718,111.022067
2020/12/1,122.59524,107.283328,179.060153,110.816661,122.102124,110.329501,118.896375,121.053682,104.728423,1037.283031,116.159433,98.408101,191.07332,128.420163,124.476181,112.188711,114.942349,113.226813,117.87483,148.858455,112.92308,178.5390096,282.9652466,154.893749,117.7541,117.973669,105.836305,119.453075,111.258097
2021/1/1,123.89829,107.17518,177.921817,110.985588,121.878494,111.082236,120.436317,120.095789,105.255757,1071.381395,116.981452,98.462521,192.373139,129.703874,124.752075,111.775451,114.909171,114.588258,118.391588,150.137642,113.032951,178.9853571,287.7242152,155.429521,117.503,118.660561,105.94068,119.961203,111.268359
2021/2/1,124.766989,107.498487,178.263318,110.985588,121.990309,111.18977,121.013795,120.694472,105.255757,1110.0060510023,117.60665,98.624402,193.872929,130.480642,124.596135,112.079611,115.567005,115.26898,118.649968,151.087156,111.99528,180.5246312,290.3363229,155.50063,118.5402,119.261591,106.35818,120.617916,110.612719
2021/3/1,124.441227,108.142824,178.490985,111.650742,122.325755,111.512371,122.232916,122.011575,105.361223,1167.6913151542,117.907671,98.956923,195.172748,129.826522,124.416204,112.254833,115.823274,115.836248,118.972942,152.336373,112.251646,182.2035102,293.4585202,155.541727,118.8678,119.862622,107.193181,121.472286,111.685688
2021/4/1,124.875577,108.466131,179.62932,111.76688,123.108461,111.942505,123.19538,121.891838,104.51749,1215.6739225525,118.06976,99.163384,196.272594,129.442226,124.632121,112.529238,115.629928,116.17661,119.371277,152.83497,113.802049,182.7683411,298.3856502,155.725587,119.4028,120.463652,107.923806,122.470655,113.003809
2021/5/1,124.766989,108.89531,182.588992,112.125851,123.891167,111.942505,123.580366,122.251048,104.83389,1256.6372414236,118.150804,99.425543,197.772385,129.180578,124.860034,112.750746,116.560047,116.403517,119.554296,153.146934,112.764377,184.2853184,301.0369955,156.202611,119.512,121.064682,108.028181,123.452516,113.536303
2021/6/1,125.201339,109.003459,183.613494,112.273663,124.450242,112.050039,123.708694,122.849731,104.939357,1295.1474544433,118.150804,99.499152,199.072203,128.665458,125.05196,112.843316,116.545174,116.743878,119.823441,153.962944,113.191654,185.2620305,306.8834081,156.206188,119.7412,121.408128,108.236931,124.599471,114.076778
2021/7/1,126.287214,109.432638,184.979496,112.337011,124.450242,112.587707,124.222008,123.20894,105.15029,1335.0915115471,118.393936,99.414816,199.772105,129.049754,125.243886,113.14417,116.318651,117.311147,120.846192,154.867502,113.057367,187.040546,312.4215247,156.274133,120.3527,122.180882,108.654432,125.19886,113.217035
2021/8/1,126.287214,109.755945,185.434831,113.02328,125.344763,113.017842,124.606994,123.328677,105.15029,1369.8468247389,118.961245,99.658967,200.072064,129.180578,125.327854,113.726041,116.958179,117.424601,121.470609,155.163119,112.849833,188.6677988,315.9192825,156.103131,120.8767,122.438466,109.280682,125.45751,113.731285
2021/9/1,127.590263,109.971103,185.776331,112.769889,125.680209,112.802774,125.505294,123.92736,105.572157,1422.4066189888,119.44751,99.676287,201.271896,129.180578,125.579757,114.304606,117.445548,117.764962,121.169167,156.119444,114.644394,190.8563453,319.8766816,156.228545,120.9641,122.69605,109.802557,125.798249,114.679967
2021/10/1,127.264501,110.078114,188.394503,113.23444,127.02199,113.55551,126.916907,124.645779,105.361223,1476.0514249553,119.65591,99.978104,203.471589,130.079993,125.891638,114.536032,117.780757,118.33223,122.945525,157.427239,115.486739,193.2420496,327.5336323,156.367667,122.4817,123.554665,110.533183,126.843395,116.789417
2021/11/1,128.241788,109.971103,189.760505,113.646202,128.028327,114.200712,128.200192,125.483935,105.572157,1509.517874,120.257952,100.01668,205.47131,130.60329,126.155536,115.0617,118.935111,118.559138,124.485036,159.229545,115.816352,195.0778491,339.0358744,156.998545,123.5626,123.81225,111.159433,127.466631,117.146313
2021/12/1,129.110488,110.293272,189.191337,113.86792,128.699217,114.630846,129.355149,126.202355,105.572157,1570.8408435864,120.454774,99.914828,207.171072,130.210818,126.023587,116.529602,119.484259,118.786045,124.603459,159.807155,115.376868,196.5019173,385.0616592,157.790262,124.4798,123.640527,111.681308,127.858275,118.545392
2022/1/1,127.916026,110.508431,188.62217,114.152985,128.475587,116.458918,131.793391,126.082618,105.78309,1632.5297019353,121.39257,100.085959,209.170793,130.734114,126.215513,115.89814,119.522013,119.353314,127.381038,160.752582,116.683113,197.5630277,427.8195067,158.817885,125.0475,124.756726,111.263808,128.934148,118.091575
2022/2/1,129.327663,111.260917,189.077504,115.01874,129.481923,117.534254,131.408406,127.639194,106.204957,1707.0246696687,122.052501,100.745687,211.670444,131.519058,126.611361,116.889965,120.559673,120.260944,128.188473,162.086261,117.903903,199.5584143,448.3912556,158.703943,125.8555,126.044648,112.307558,130.111829,119.044818
2022/3/1,130.087775,111.905254,190.89884,116.655229,130.93552,118.717124,135.771575,130.273399,106.626824,1820.8301290941,122.839787,101.318226,227.768196,131.519058,126.959227,118.952963,122.060677,122.643472,128.855953,163.691035,118.697417,202.7912606,472.8923767,159.648028,130.4303,127.847739,114.39506,131.849002,122.651408
2022/4/1,131.607999,112.765889,193.630845,117.162012,134.178159,118.60959,138.466474,130.632608,107.04869,1933.5134377102,123.684962,101.69011,231.367694,132.042354,127.49902,119.686914,121.895933,123.437648,129.286586,164.576521,119.100278,204.940848,507.1692825,161.129265,130.8124,128.620492,115.43881,132.585053,122.433621
2022/5/1,131.933762,113.410226,195.452182,117.953862,135.07268,119.577393,140.840552,131.710237,107.365091,2025.76887,124.46067,102.351117,231.567666,131.780706,127.65496,120.943226,123.098337,124.572185,130.27704,164.866688,120.760552,205.90407,522.2869955,161.747803,129.9826,130.423583,116.482561,134.046607,123.445017
2022/6/1,133.128224,113.840544,196.476684,118.830175,136.190831,120.97533,142.957972,133.506286,107.365091,2136.653546,125.28269,102.867169,230.767778,131.878824,127.94285,122.639248,124.325912,124.572185,131.385918,166.258946,121.847055,207.2836272,548.1502242,163.001158,129.9826,131.282198,118.048186,135.887882,125.731205
2022/7/1,134.865623,115.130357,197.387352,119.16803,136.973537,121.512998,143.663779,134.823389,107.892424,2294.066353,125.884732,102.8282,229.867903,132.532944,128.590601,122.748349,124.514681,125.139454,132.473265,167.490453,121.663937,205.8740986,561.1154709,163.994075,132.734,131.453921,118.570062,135.871831,125.410796
2022/8/1,134.539861,114.808188,198.411854,119.706488,137.644428,122.480801,144.818736,134.823389,108.314291,2453.5212589908,125.768955,103.099314,228.668071,132.410297,129.082412,124.907223,125.689629,125.593268,133.549846,168.655208,121.712768,205.1329518,569.3105381,163.424368,135.3326,131.024614,118.778812,135.823678,125.728924
2022/9/1,136.385847,115.023347,199.550189,119.030777,138.427134,122.803402,147.128649,137.098384,108.736157,2601.6171051879,125.988932,102.918243,228.768057,132.794593,129.430278,126.692509,126.2342,127.862343,134.830977,169.701445,121.981342,204.5380662,586.8217489,165.524143,138.5426,131.110475,118.778812,136.115805,124.854358
2022/10/1,136.820197,115.667684,201.143859,120.255503,141.110697,126.997213,149.759384,138.415486,109.368958,2772.0274938233,126.382575,102.97345,229.267987,132.810946,129.682181,126.966914,125.72395,128.769973,138.028422,170.661857,122.396411,205.7448408,607.6233184,165.296261,140.0275,132.054951,120.657563,136.667958,125.273967
2022/11/1,136.603022,115.775833,200.916191,120.635591,141.669773,127.642415,150.786012,138.774696,109.579891,2910.6116057139,126.278375,102.977386,230.067875,132.696475,129.850117,128.252982,126.943516,128.99688,137.716213,171.644066,122.237708,206.5883947,625.1457399,165.507866,135.7693,132.226674,121.075063,136.52992,125.123455
2022/12/1,136.71161,116.098002,200.005523,120.530011,142.228848,127.965016,150.914341,139.014169,109.790824,3066.1371961891,126.498352,102.752721,231.867624,132.557474,130.185988,130.907768,127.203217,128.429611,137.500897,172.299326,122.176669,207.8692427,632.5392377,166.484506,136.4135,131.453921,120.866313,136.110761,125.311595
2023/1/1,136.928785,116.458876,200.916191,120.994563,141.334327,128.072549,154.700032,140.211535,110.423625,3248.8920690414,127.436149,103.371314,233.867345,133.473242,130.449886,129.433254,127.444613,129.677602,137.630087,173.468168,122.530698,208.9709497,674.5964126,166.923994,134.5246,132.140813,119.926937,137.199016,125.048199
2023/2/1,137.471722,117.028079,201.257692,122.240405,143.011554,128.287617,156.560796,141.528637,109.685358,3466.3021170872,127.73717,104.142637,234.867205,132.835475,130.353923,130.861483,128.156217,130.698686,136.67193,174.435392,122.384203,210.7263057,695.8127803,167.24954,135.8785,132.655982,121.805688,137.964876,126.228351
2023/3/1,138.557597,117.483441,201.713026,123.306762,144.129706,127.749948,158.293231,142.247056,110.107224,3737.2917713591,127.957147,104.302353,235.767079,132.434826,130.437891,131.608659,128.801466,131.719769,137.447068,174.902656,122.066798,212.2224624,711.7432735,167.640196,136.1733,133.342873,123.162564,138.42164,126.69357
2023/4/1,140.077821,118.394165,202.737528,124.05638,145.806933,128.287617,159.384023,143.204949,110.845491,4058.1688558301,128.24659,104.29881,236.666954,132.173178,130.941698,132.220284,128.899855,132.287038,136.531974,174.867237,122.28654,213.5170195,728.7219731,168.144793,137.5818,134.28735,123.788814,139.121921,127.448411
2023/5/1,140.729346,118.621846,203.875863,123.993032,146.813269,128.717751,159.384023,143.444422,110.845491,4380.8987683721,128.663389,104.560576,237.366856,132.042354,131.193601,132.636851,129.317436,132.173584,137.048733,174.487159,121.407571,214.0081086,729.0358744,168.356398,137.8547,134.802519,124.206315,139.47229,127.386838
2023/6/1,141.598045,118.621846,206.038701,124.21475,147.036899,128.717751,159.384023,144.162842,110.950958,4635.9524506072,128.698122,104.6271,238.26673,131.878824,131.445504,134.058468,129.937515,132.513945,136.844183,174.664256,122.140045,213.8369021,757.617713,168.763332,137.3852,134.974242,125.250065,139.922634,128.110892
2023/7/1,142.140983,118.963368,212.071878,124.278097,146.366008,128.717751,159.063202,144.282578,111.478291,4922.7936198679,128.848633,104.4787,239.766521,132.132296,131.565458,134.117978,129.632052,132.854307,137.953061,175.506149,122.127837,214.0935064,829.5067265,169.088878,138.8046,135.746995,125.458815,140.189539,128.327539
2023/8/1,141.055108,119.532571,211.958045,125.52394,146.813269,129.147886,159.063202,144.761525,111.689225,5526.3187324774,129.994829,104.701791,240.466423,132.541121,131.601444,134.21716,130.769245,133.308121,139.00811,176.47746,122.787064,214.5859215,904.882287,169.056324,139.427,136.262164,126.293816,140.801768,129.017386
2023/9/1,140.946521,119.41873,209.56754,124.858787,147.595975,129.362953,158.421559,145.360208,112.005625,6199.4182956892,130.65476,104.621195,242.56613,132.794593,131.613439,134.904826,131.429367,133.648483,138.049953,177.260775,122.347579,215.1438448,947.8923767,169.316761,138.8374,136.090441,126.398191,141.151679,129.244294
2023/10/1,142.358158,119.987933,210.933543,125.038273,147.595975,129.147886,158.870709,145.839154,112.954825,6733.358779,131.141025,104.717242,244.565851,132.549298,131.781375,135.242047,131.693644,133.648483,138.523649,177.926933,122.005758,215.6601901,980.4428251,169.658585,139.4597,136.176302,126.815691,141.097565,129.618294
2023/11/1,143.11827,119.646411,212.071878,124.827113,147.260529,128.502684,159.961501,146.198364,112.743892,7602.331018,130.457938,104.464037,247.265474,132.034178,132.021283,135.665226,131.463689,133.081214,138.760497,179.065805,121.712768,216.2640386,1012.6121076233,170.439896,138.0076,136.348025,125.771941,140.813233,129.166758
2023/12/1,143.226857,119.532571,211.388877,124.996041,147.819605,128.717751,160.08983,146.797046,112.638425,9509.3755614259,130.515827,104.514816,249.065223,132.156825,132.129241,136.653745,131.959066,133.194668,139.363382,180.330007,121.151205,217.4751172,1042.2533632287,171.156099,138.0622,135.918718,126.398191,140.673361,129.198685
2024/1/1,143.335445,119.532571,211.16121,124.784881,147.036899,129.147886,160.731473,146.67731,112.743892,11368.631171387,131.025247,104.693033,251.264915,132.40212,132.477108,136.45538,131.076997,133.421575,140.041628,181.94023,121.175621,218.3885127,1112.1188340807,171.221208,138.7828,135.918718,124.832565,141.439679,129.308148
2024/2/1,143.661207,119.987933,211.50271,125.861796,147.93142,129.255419,161.244787,147.395729,112.743892,13070.959258899,131.731489,105.359453,252.964678,133.767597,132.717016,136.792601,132.449866,133.988844,141.042848,182.111878,121.444195,220.2011374,1162.4887892377,171.856024,139.6999,136.348025,126.085066,142.315145,129.767666
2024/3/1,143.98697,120.670976,211.50271,126.136304,148.714126,129.255419,161.565608,148.114149,113.060292,14571.79126,131.928311,105.392223,253.964539,132.565651,132.585066,136.957905,132.32402,134.556112,141.817986,182.634997,121.480818,220.5534592,1199.2544843049,172.751277,140.3878,137.20664,126.606941,143.235094,130.756257
2024/4/1,145.181432,121.695541,212.527212,126.769783,149.273202,129.362953,163.362207,148.233885,113.587625,15916.356818602,131.997777,105.725433,255.264357,132.565651,133.0169,137.36786,132.440714,135.236835,141.13974,183.004176,122.51849,221.3915624,1237.3878923767,173.190765,141.3049,137.893532,126.920066,143.79275,131.666171
2024/5/1,144.964257,121.923222,213.665548,126.812015,149.720462,129.685554,163.5547,148.233885,114.009492,16600.852856301,132.101977,106.014064,257.064106,132.434826,133.232817,137.592674,133.367401,135.350288,141.656499,182.664967,123.27538,222.4099635,1279.0639013453,173.141933,141.5997,138.666285,127.650691,144.03168,132.012805
2024/6/1,145.290019,122.037063,216.511386,126.907037,149.944092,129.793087,163.747193,148.473359,114.114959,17323.587578986,131.800956,106.016622,258.763868,132.140472,133.412748,137.486879,133.080242,135.463742,141.968707,183.355646,122.896935,222.8770245,1300.0504484305,172.995437,141.8399,138.580424,128.068192,144.080291,132.509951
2024/7/1,146.050131,122.720106,219.698725,127.139313,149.608647,130.330756,166.057106,148.473359,114.536825,18022.974467141,132.13671,105.827088,261.663463,132.794593,133.580684,137.605898,132.742745,135.917557,142.980693,185.275109,123.128885,223.7239572,1341.9843049327,172.686168,143.9253,139.181454,128.276942,144.24768,131.880537
2024/8/1,144.747082,123.858511,219.698725,127.815024,150.167723,130.545823,166.249599,148.114149,115.064159,18768.724973356,132.611397,105.812032,262.26338,133.336368,133.676647,136.799213,133.659136,135.804103,142.980693,185.288732,123.226548,223.6792124,1375.1905829596,172.637336,144.3839,138.923869,128.485692,144.365081,131.934128
2024/9/1,145.181432,123.63083,221.064727,126.231326,150.055908,130.330756,166.442092,147.994412,114.853226,19466.499474677,132.738752,105.503129,263.463212,133.325738,133.844582,137.060394,133.995489,135.804103,142.27015,185.380005,123.104469,224.6634009,1416.0089686099,172.42573,143.696,138.322839,127.337566,144.596674,131.138238
2024/10/1,146.050131,124.200033,224.024399,126.579739,150.950429,130.330756,166.955406,148.473359,115.486026,20015.506599985,132.785063,105.369589,265.462933,132.946921,134.264421,137.371166,133.575619,136.371372,142.959162,186.398995,123.019014,225.9215159,1456.7881165919,172.555949,144.4057,138.923869,127.650691,144.763145,131.955793
2024/11/1,146.484481,123.744671,223.682899,126.400253,151.062244,130.223222,167.789541,148.952305,116.013359,20536.176047325,132.449309,105.227389,269.262402,132.298279,134.636278,137.781121,133.616805,136.031011,143.196009,187.210918,122.860311,226.8026098,1489.4786995516,173.076823,143.5541,138.923869,127.024441,144.684725,132.279622
2024/12/1,146.375894,123.403149,222.43073,126.643087,151.621319,130.330756,167.789541,149.790461,116.751626,21124.645797052,133.039773,105.169525,272.761914,132.288958,134.68426,137.767896,134.080149,136.711733,143.766597,187.926119,122.652777,227.9819834,1504.7926008969,173.841858,143.7179,138.408701,128.172567,144.736088,132.877109
