"Date","Norway","Israel","India","France","United.Kingdom","Italy","Poland","Austria","Japan","Argentina","Korea","Switzerland","Russia","China","Saudi.Arabia","Sweden","Singapore","Germany","Belgium","Mexico","Thailand","Brazil","Türkiye","Indonesia","Netherlands","Canada","Ireland","United.States","Spain"
12月 2001,0.0921397238798651,0.00754572030383096,0.345529787263822,0.194990834414045,0.00487856068425792,0.202082547975452,0.259820003503652,0.0159967334369152,-0.13255993115346,0.407305257634623,0.0956442796027219,0.0560259061962379,1.40375975133697,-0.140581909064407,0.149971288859457,0.00349714787239737,-0.121394483785319,0.228200525441186,0.0371888378680838,0.0388178988154062,-0.012847743380984,0.316936478881468,2.75649374271102,1.01349317092671,0.300666672726365,0.476915328872674,0.305151210947192,0.0589047319618873,0.462371715621581
1月 2002,0.207619194456505,1.19720698809883,-0.386045148155482,0.500156675852172,0.219165332120691,0.290467354304908,0.484783784784726,0.254091986410786,0.0131186766200557,2.02589022503601,0.184350394887543,0.24065570833222,1.83277268508267,-0.559203596684583,0.189350249224975,0.12893452611445,-0.182495979096188,0.115918935648499,0.294195567157551,0.757203126010241,0.171436084283891,0.0651299685054044,3.19786101270329,1.43960223370457,0.610231485606775,0.163166905121316,0.497205410100423,0.0152139946974666,0.669990681888199
2月 2002,0.0914549098936842,0.584921575645076,-0.0921788663005585,-0.0737920243612089,0.0222966429676298,0.303717412032951,0.173370178470749,0.0998253492705053,-0.253827525913339,3.07627453355549,0.255501699709716,0.0394770989528249,0.645397378430701,0.38905796550359,0.217051923669009,0.139591626864117,0.184623629880834,0.13265266335721,-0.0734440279850356,0.206373485721727,-0.118177860543731,0.262762789965468,2.50960904432704,1.82299628491396,0.0657931187046517,0.369875235651756,0.126050066371135,0.0324492938272836,0.0701651751055193
3月 2002,0.347994163246905,0.648189989223854,0.264670308823817,0.220413099637394,0.241981532117266,0.115218271266758,0.177732061095044,-0.0594513941880134,-0.0608949031378421,3.25715479496958,0.0786212866575763,0.0273885633901161,1.15457988192691,-0.198801326213456,-0.0190977279300927,0.290465191544726,-0.064319968867387,0.131489605181995,0.238812183958622,0.333235968700815,0.154530103927904,0.58606902165912,-0.608773676390293,0.292994340084969,0.271791647354944,0.559102385153185,0.582483603747718,0.335962865210402,0.343676906112367
4月 2002,0.289417635029519,0.605470047781558,-0.0519795271893176,0.271790826744888,0.11628564807222,0.318336672659808,0.269871191558225,0.501718669245585,0.0572647956550697,9.57604099478512,0.567630794749113,0.07529377755202,1.11871232077298,-0.471067872179926,-0.0415818044286315,0.305242073201425,-0.255009780010954,0.166071615960733,0.0714784635691801,0.610007986199091,0.188025696544871,0.787631265600495,2.84872162586657,0.337927485009524,0.289747134068756,0.55827783125951,0.602720619758304,0.366137961083081,0.526358448843656
5月 2002,0.350614702306862,0.908698421613378,0.387413340198709,0.035424248300777,0.150083421490617,0.137064001770621,-0.385103784381299,0.279307769331836,0.0696624207251374,3.73488972077867,0.767443380294591,0.177944263300959,1.80286614547905,0.407420984575775,0.0722534916352002,0.276256636395011,0.537013032144658,0.000178297604083921,-0.0145148198390149,0.688438884735036,-0.0153734480923217,0.605753347780356,0.0592507514449554,0.747174263608695,0.155897863676332,0.00597839346314387,0.692675077571632,0.0285544073002541,0.323711152316072
6月 2002,0.145295519534023,1.34350934782765,1.01190335380683,0.164951550647436,0.0868770395505443,0.136082710406208,-0.263505828908917,0.0223163191992539,0.00566612058364719,3.38246313930695,0.129671843993766,-0.0897575881336962,0.610473847593725,0.187043656993261,-0.08830472424851,0.138561136933919,0.616871255037133,0.0336130601848007,-0.124315379537834,0.659453652898283,-0.00740228180361458,0.781788076713833,3.14005063008961,0.574677271675357,0.279437860413652,0.294553641123378,0.016669785969599,0.101757385661762,0.1456697945458
7月 2002,0.135665693822925,0.39454021777496,0.509357762768662,0.266464095542904,0.0988594993118096,0.217945253388922,-0.0359906994213585,0.104458730620986,-0.14144995192065,2.94461324852751,-0.184867201796626,0.273576075997684,0.999796821160359,-0.177232580556107,0.0325299404200596,0.114376178114223,-0.62472027861166,0.0928287091256048,0.299904173123635,0.497408282692558,0.039891030467898,1.03028203561423,1.75261507928503,0.7888204944509,0.132622600462839,0.653120629925323,0.213258168739547,0.293553272203242,0.181807639903436
8月 2002,-0.142933182793187,-0.186016061911676,0.567437698189186,0.181562321794792,0.0727242493160192,0.183228587323695,0.0829191811492492,0.200851643998381,-0.0181500980461973,2.7460868509941,0.462518179985143,-0.0942100851800238,1.1481144480903,-0.0143563442741374,0.177525115750741,0.0942073104560997,-0.0506766147310154,0.0473864314037357,-0.00218752761769548,0.329483805093998,-0.21528832115998,0.914688246666065,-0.487957552016653,0.56215888156095,0.165935115276708,0.362696937092882,0.253574588244671,0.271766341002439,0.113726486376837
9月 2002,0.0201346495546356,0.659669250843886,0.242147949260827,0.112325811903644,0.136163648870699,0.23848200403519,0.0984046177108475,-0.0610497776071109,-0.0802534735471344,1.48719515717671,0.300564729300772,0.0541988103476474,1.04660716073126,0.0960061669583166,0.11753542809987,0.0970284791483898,-0.105394623577245,0.11142767605558,0.187659504735461,0.339018697898173,0.467277181939338,1.00732630784103,5.88414786966372,0.746359748319593,0.188596036874773,0.0993286637569521,0.51033688179341,0.00967440797957646,0.36116917521082
10月 2002,0.284106742960364,0.628847174294193,0.157413861139757,0.149917902143675,0.155451851344763,0.332718106766259,0.0236766244605163,0.29713632517943,-0.308796976232322,0.932781842694329,0.0269017218321996,0.0754274463575908,1.00224500813485,-0.0624091673159305,-0.0860923112250925,0.276499786245724,0.0580423370676293,0.0393705283158519,0.201043192149247,0.338434075343211,0.537032263157806,1.18824520952535,3.90470642956064,0.635403749046829,0.147512813205185,0.45903075121327,0.530772333530891,0.334245070364272,0.468659125218417
11月 2002,0.325487209890182,-0.360233810556998,0.370407950538938,0.169413660870238,0.1651943898801,0.320839496598435,-0.0386735259869894,0.0230142041683403,0.4377227079624,1.1864829632264,0.718072203168839,0.0511231777087909,1.45772045325842,-0.0253200648923655,0.0753569146810519,0.134666695051497,0.226600184572951,0.0142043154500176,-0.0276766486802107,0.465584133570067,0.100192855847036,2.87571995072556,3.26133531236308,1.06076375123115,0.110251622826621,0.337059909296037,0.298647968335955,0.330386221543787,0.281895531305628
12月 2002,0.638589593213746,-0.167690499895284,0.33099897979111,0.232453246636506,0.142041282191024,0.187424639862483,0.120656759538702,0.271084258464143,-0.0246426833033479,0.582921236749119,0.370809358053975,0.0456800122823854,1.27213065153251,0.0579120959997335,0.0592135834348688,0.0522740885199507,0.0803416203451271,0.131252654464366,0.303366981951604,0.317581114278105,0.289548445592182,1.78330754942394,1.06471478219845,0.658619895793292,0.274504790055401,-0.124917990751526,0.547567556396918,0.241960150887552,0.43707959107787
1月 2003,2.52141634836826,0.359797624743063,0.420179712032836,0.272485079309852,-0.0295002294054252,0.316739355531896,0.12766118426824,0.158047351738637,-0.11732676194206,0.942203384099715,0.235429932612804,0.25326088788069,1.13652714611297,0.224876128630528,-0.00276043871521878,0.755070472473611,0.299870186115593,0.139903410612904,0.1919561681151,0.249250225909725,0.802148400018769,1.84659392752842,2.71462543955699,0.334756557453093,0.269803323575864,0.881266521998661,0.322892139901902,0.248466762430775,0.383509381445479
2月 2003,0.0730012079160286,0.182898374530418,1.03761069122496,0.490912495510921,0.274724367723999,0.112982683534741,0.18758496325691,-0.0579315437172496,-0.0292267863955428,0.507627640434742,0.350506758913451,0.10324369281023,1.21716907791458,0.197747832105853,0.0101351918188462,0.758909722284914,-0.346260913255412,0.429653292198883,0.446025237502916,0.503410141863737,-0.38095392405577,1.46487724213412,2.5940425041487,0.474068795482977,0.168324796480883,0.552354713937184,0.403932905349767,0.441231493897404,0.256915788430615
3月 2003,-0.807241433115569,0.252058698995587,0.941629834710995,0.169368945084796,0.240876806758086,0.283925361772737,0.251519074585551,0.274318846993998,0.0281806042612316,0.000827474083371606,0.700939473845199,0.327797763827366,1.04675049554272,0.267854257392379,0.0701776849422152,-0.0576245560887179,0.388986434546123,-0.0278118699662395,0.34450027932911,0.480206221306643,-0.0588882169989825,1.20001367164453,1.8678040394784,0.129324465125673,0.287181542198664,0.0831030506348985,0.45507664480202,0.329871201044535,0.213623068498895
4月 2003,-0.640686864370803,-0.826458869953838,0.48365806158376,-0.252770770267093,-0.0103036019261699,0.121122982910909,0.0211496671411171,-0.227130796532437,0.0872588001364141,-0.501070210658276,-0.152860059661757,-0.424041190032282,1.00601656558732,-0.0265758964797067,-0.0369786257080264,-0.466419717894931,-0.190328344486389,-0.268939731591176,-0.477103240700973,0.248291889010433,0.0528072370370031,0.953588584078815,1.37067358341888,0.495465006822713,-0.0708187656096824,-0.738950682293527,-0.0163034115639203,-0.440072791939154,-0.0899988042954128
5月 2003,-0.52897521287011,-0.648796967004045,0.273773342592995,-0.200086189632021,-0.133153791520046,0.213787738859796,-0.189329781043208,-0.041267293716227,-0.0260779099677769,-0.525185138986294,0.168636509992288,-0.178538026126175,0.883107788791307,-0.220468578334427,0.200402256993698,-0.114668809515644,-0.440317801201575,-0.213853352769385,-0.296839876301562,0.203543158489845,0.22128535591148,0.972543195839091,1.12107193138917,0.186595106915556,0.0536768165642408,-0.0988854007170807,-0.0503673862586387,-0.142035261689184,-0.12546916659376
6月 2003,-0.0947225911664399,-0.559255906070328,-0.100283406300813,0.351631492293876,-0.038811278503908,0.138377746969527,0.0628135191474361,0.141153062613001,-0.212559291491736,-0.216978436885306,-0.00363458548313361,0.0607511513758725,0.952411726699916,-0.172078294446378,0.208324134722774,0.00926998247507352,0.429713559399497,0.428908279859413,0.442055538883253,0.27590547898692,-0.187782937977785,0.177116132390538,0.660485306198917,0.317888565718905,0.155619912829085,0.0987832991154169,0.0150783674855566,0.160464175927443,0.206279641029184
7月 2003,-0.098844146550671,-0.996911935264524,-0.164790741965595,0.164086434392422,0.211770732296573,0.189069328639358,0.0137035638777778,0.278406834326022,0.0680849902190884,0.270362561474059,-0.0550558987269589,-0.00898931980397089,0.93014186977201,0.0963284263024093,0.330511572493992,0.0800622663438613,-0.0696742998710797,0.0706843414350795,0.100920184570304,0.309218562391583,0.00306131152443544,0.086561546043054,1.56813926729082,0.0412574123705488,0.321769508979248,0.13848241395617,-0.074708255364729,0.24651292372156,0.268138269693124
8月 2003,0.455143295813794,0.372651683435263,-0.108621601652477,0.16233480019672,0.208786737562853,0.249174952767028,0.0634949798082476,0.186267997466037,-0.137486622550915,0.392527368004416,0.27469017560426,0.183654303246253,0.636137397190528,0.289294164041293,-0.213278508618404,0.0117578032060781,0.11561017339501,0.121628626298276,0.322865578420882,0.257114926851318,0.382425137812088,0.585391762925273,0.0766766943771917,1.06382369214218,0.124044731020993,0.300142977805315,0.23629456964763,0.358081885926234,0.311592986186988
9月 2003,-0.149305039412595,-0.178795828122343,1.1051564820754,0.338010421948014,0.28788769779441,0.258493447341715,0.253129048918292,0.215382774313547,0.00190542471498101,0.198634670529912,0.643347662257931,0.0472560420591019,0.915864538445782,0.357438852391873,0.226879359886239,0.078669178005854,0.124360419854703,0.151534205946386,0.250321604012987,0.327190090843718,-0.079793604409134,1.02031088533585,0.957148259987052,0.580429686411591,0.133386093517976,0.269011507362261,0.126692689000749,0.18265265975135,0.296512811259042
10月 2003,-0.0955302724076484,-0.0072332863444318,0.399989923480202,0.211133783135608,0.142894302894421,0.159246294299272,0.35724632023836,-0.256641009964892,-0.0781434841506518,1.04247196232806,0.38981311429952,-0.00598898975555551,0.950824495660231,0.681225025748544,-0.320906002050912,0.0220694063247136,-0.0344484309899575,0.129257379496894,-0.0171670854648371,0.263372750638785,0.21127866686706,0.178804083411779,-0.89937316976388,0.56813088864082,0.0877371407292751,-0.109873076080222,0.0906349345988522,0.0593648964652728,0.103232128591024
11月 2003,0.108563870147514,0.174252989752006,0.665517979550323,0.273969720928856,0.0113429518210204,0.234823747681617,0.33855976476508,0.432402499177552,-0.0760027842616894,0.73634427844814,0.45092056989754,0.0666542568495682,0.831493732350377,1.10513333941315,-0.0644794144786439,0.13023146418393,0.171814943374814,0.109479285154521,0.222312851032167,0.466501400711489,0.596136466669612,0.220637501101292,0.378644358853823,0.401459669850611,0.116711226312586,0.333524569906343,0.143296605302286,0.0869460151605902,0.460612105834288
12月 2003,-0.0304814609497642,-0.0701621713558591,0.69232505965934,0.146167373004231,0.138026957362538,0.194273798631886,0.317417289893289,-0.0290645298541841,0.0740193712651253,0.442865283025276,0.366743950948618,0.13605855378684,0.884575879196835,0.330950023175742,-0.0185726954023071,0.0416073304039712,0.264890230574983,0.0521863072206503,0.167786084524498,0.294899325263059,0.300044382100189,0.244013961483798,0.790611769726124,0.420647107669152,0.00834644181596268,0.35085823207591,0.228389156335689,0.348393527065765,0.266654366147334
1月 2004,0.105406008497331,0.0487588262208658,1.09886331645682,0.155942161653264,0.161035256901309,0.087558363854811,0.181306351949362,0.224288373750963,-0.0333462441448709,0.0130325471591716,0.194484630894557,-0.0628121536814821,0.43380291042313,0.279484558025908,-0.289680733186752,0.288212630369361,0.288805982084194,0.203738789238905,0.138712453869546,0.481228220456578,0.47331858125875,0.422287786850381,0.231808691241843,0.133145174363909,0.0108021665677577,0.156156770236914,0.284439359991582,0.330265891656046,0.103589855622193
2月 2004,0.0294851585637957,0.000369421720872395,0.749289788377715,0.225396434399217,0.110199201271797,0.183255339186141,0.183013759716153,0.335985245429162,0.311752928088411,0.111463665918083,0.279678108529266,-0.0269234993319856,0.642498806900669,-0.84607128414229,0.318191161658737,-0.402291183513014,0.94574618628665,0.0752088455744922,0.0949641103220276,0.769289054442017,0.445621830002164,0.503046415914625,1.15800313620277,0.215120524054404,0.0301960768074688,-0.0382214135360233,0.222136520923396,0.247596252980305,0.156978689532878
3月 2004,0.385476745407501,-0.00434345330076362,-0.255838558847563,0.142307617732528,-0.032541477248646,0.267464110619243,0.226286556715068,0.225123405576704,-0.0880890200402874,0.126060557454068,0.501734661623237,0.176541655223011,0.708809179101013,1.23953455758142,-0.0602372053287209,0.19371954823547,-0.544831746539666,0.290804093110468,0.177626137239799,0.223638260988101,0.163208217516722,0.428013588588896,0.956529174011456,0.754536624581907,0.147927203761324,0.113584879742108,0.249239105034793,0.325441459873403,0.214476678036649
4月 2004,0.144580992136664,0.404999871372971,0.0433069626761637,0.122910901731904,0.138664679254277,0.124744992444444,0.532747484367943,-0.0901765184123741,-0.210059846818672,0.466204486338281,0.0374539875388078,0.120503040525676,0.972133567166929,0.706133771943722,0.276089681350192,-0.0995238408368981,0.254557197719726,0.23844595972471,0.300299390507709,0.253705203989256,0.0173721101517221,0.347333073172318,0.73390760912803,1.20865515361575,0.148277357324785,0.107195851917381,-0.0291035201549762,0.0506009622998479,0.385038877717435
5月 2004,0.199191923925326,0.284315037499124,0.630410377871836,0.285906575596039,0.110384820677534,0.186586642792321,0.763088260346083,0.496140457544309,-0.12710855313273,0.713072659238572,0.201306899562641,0.231185172893784,0.913524073532812,0.303557517484762,0.0487878207672621,0.262324349602569,0.408438237185321,0.290439939705528,0.380800959958796,0.331790381500201,0.142672049305771,0.814632352227529,0.448291926967031,0.87184611042104,0.261830421702249,0.650994142827954,0.270995607241782,0.572248103698027,0.566071030823391
6月 2004,0.161069962621292,0.0426161262427647,0.0626806427480114,0.170375194241217,0.090596420946876,0.214420434959208,1.05406698737206,0.260775239740791,0.322174570745488,0.551766873699339,0.316125804913318,0.235571519098172,0.93469393107719,0.227009507901103,-0.0187179414034903,-0.185169008388259,-0.0349908546145266,0.05273089458614,0.0904720241001726,0.3760676525476,0.434300249681254,0.995932560341442,0.433419998180106,0.671032536508485,-0.0414554306535169,0.199986399614199,0.502662952941005,0.364791040705114,0.276992323450532
7月 2004,0.176056096415539,-0.576501949888983,0.802990315840165,0.125434589999734,0.0633673671893496,0.0695565292362706,0.311876992788769,0.0373140789819157,-0.0616600587387242,0.406721981733736,0.575248954623897,-0.266902031944916,1.16480124788821,0.106446353981698,0.334999235646068,0.239387971309508,0.0729378031808584,0.0173314360567421,0.195663443683779,0.36536042721712,0.0931519919103229,0.860223737120255,1.76626647934718,0.400983936917028,0.0984832392924247,-0.0613118120178104,0.165728597157484,-0.069083724961953,0.146085138671686
8月 2004,-0.0952747027890821,0.314629216673554,1.19952310336751,0.114707846093597,0.0735215616917972,0.235401176700367,0.067501820803049,0.334300433306348,-0.265515544711423,0.674142488399193,0.724243237390571,0.346123891600945,1.26887369751493,0.501490432960404,0.0106984823301326,-0.0652515976254148,-0.186308924019291,0.220963362401502,0.197336842178575,0.582079997596457,0.198590260716194,0.907631053863311,0.80238379950527,0.290230683092526,0.119206513189961,-0.131115315799706,0.35096689787569,0.0940320586197193,0.334882206376219
9月 2004,-0.0671003230372526,0.169393080947547,-0.125716650803755,0.0883564208894859,0.0547481316006407,0.131504626236227,0.073202059400673,0.0552306733704969,0.201360803831569,0.7080429992927,-0.261139869494211,-0.0846395286224671,1.02845941404026,0.350393852652707,-0.177104836087459,0.0975147106626983,0.265174313138353,-0.0297827992441215,0.0973320550282471,0.54319201359234,0.365583061310218,0.507667455256031,0.544640595659694,0.231252625244792,0.104681238689427,0.2250219668381,-0.0112946835758152,0.076443284253071,0.196292073606503
10月 2004,0.166153584554115,0.0356203672296179,0.335571248326906,0.271957870919354,0.25578193438726,0.0905474933726295,0.373508497439018,0.426912674133316,0.477095356367856,0.644737640260733,0.299973840361203,0.431175226063652,1.13043122584299,-0.141881013245228,0.039028862091414,0.252115068223059,-0.0912206104392224,0.207883483340239,0.786279963297017,0.595656550541649,0.0173986507071444,0.335916666518326,0.841154900530449,0.477589172968319,0.373653189216674,0.42914261643379,0.259086984685186,0.734486852459222,0.412206863930513
11月 2004,0.029747238657121,0.155557168594269,1.04229355918301,0.182442531765437,0.254843207416867,0.0721804075991551,0.302726952886084,0.266980023830626,0.243469317778119,0.310295871927322,0.0131665548831017,0.229697441021204,1.06226326776705,-0.161068011421103,0.101131282418146,-0.297007045323121,0.0628823715776733,0.18891816687232,-0.103567299424666,0.468202965277229,0.246634229987178,0.605155040636749,0.565584946220646,0.52387763594485,0.0454518578726755,0.427958508879317,0.324141043242393,0.423157593503646,0.36517643193523
12月 2004,-0.0563580892178767,0.236698513417682,-0.170640334345877,0.132566269856357,0.266866925572743,0.344203213397076,0.215547364664313,0.368279514754691,-0.553422394762576,0.873142964549177,0.100497224467788,-0.0452125057869872,0.906131983694602,-0.195753805952403,0.0135353145531849,-0.0439818824444397,-0.140602256604856,0.460535103166856,-0.14339123572764,0.0562713767764022,0.355794576559299,0.6292622281973,0.664190489094307,0.545216855899685,-0.217613418558984,0.0338515076795722,0.0737255085743969,0.0807101826180361,-0.00930448784960107
1月 2005,0.066062790956444,-0.268237965424518,0.462850107614085,-0.313665146114989,0.231275612368371,-0.0377700016919218,-0.0911736381779947,0.162090153971361,-0.0490756330755401,1.07915482072179,0.568859123055211,-0.0769763402928229,1.30836999136116,-0.317256629462855,-0.0821453343113287,0.0951114248670718,-0.583907615051285,-0.460446520115583,0.214735289422311,-0.129910294491741,0.115926868482503,0.314613991825663,0.378461852506911,0.985359986685088,0.462883425732239,0.0409027205281066,-0.099417279026397,0.0787265392175697,-0.00685858974939733
2月 2005,-0.0495585204213864,0.0902212836679065,0.33206156709155,0.420493553866264,0.0699925136827539,0.259119953533589,0.0168315092682258,0.182204074260371,0.0214081473189689,1.01790297981847,0.283150728570588,0.141373181648007,0.912938011942786,1.20695294258835,0.0210592939796294,0.269955821230316,0.50800545131458,0.191166168017977,0.372438459181087,0.452289097037734,0.318483611258867,0.484715726187883,0.469317254557226,-0.0356025720407034,0.226373495054369,0.156597795925723,0.284285028265529,0.359255153238895,0.433804469250336
3月 2005,0.362159834954216,-0.0543745749215748,0.223293851918842,0.367129545778757,0.224721658833739,0.155974994137827,-0.0268252969937724,0.212254940782453,0.0125457451233874,1.18859226799737,0.150288797848765,0.279696502776649,1.17468380861744,0.21500936561565,-0.400840204589781,-0.349768668280353,-0.0218763580244796,0.22706046485158,0.523492627752998,0.371644712189778,0.917622882515466,0.556317490238547,0.309325041782596,2.31656073301287,0.151276547163681,0.235913489970037,0.0225683392829953,0.403329938301895,0.310265865177806
4月 2005,0.442803444847179,-0.131490794229302,0.52930470570586,0.0354352586976325,0.15152821207744,0.241549137332329,0.12972955786761,-0.192284435943164,-0.093905454335671,0.222404922997465,0.143424017635724,-0.0609775400438455,1.16154813951471,-0.424754674057006,0.270143182032133,0.0123785916570103,0.171493963012275,-0.0567032438077332,0.246309428038744,0.499380630447202,0.229655094894002,0.846701148693301,0.714066751903829,0.633307269041975,-0.0245994643570714,0.14997163950419,0.200648882910824,0.370253544084139,0.384471822962326
5月 2005,0.435954366358475,0.246121676726777,-0.212087047829813,-0.0447806079504523,0.200283458390671,0.144365873386113,0.00800568935261836,0.100884445712176,-0.11052831569963,0.744925706353791,0.0982820988086901,-0.0790311322424821,0.985266759352408,0.308995951861069,0.215915997087634,0.0882021742251445,-0.04528586375198,0.13296805803843,0.0184097277079764,0.383799453723451,0.288736421846226,0.717888295535102,0.715369707945341,0.233324707107585,0.0127314118614435,-0.171878274214664,0.349845822461812,-0.198881819560435,0.160192076702399
6月 2005,0.164461121127068,0.14927046088039,0.238806658094483,0.212885244280949,0.0744938226096668,0.0340982810721769,-0.0752881229864778,0.257469660355032,-0.339451491208797,1.00338439373573,0.0347759986451274,-0.166788401791784,0.864167311781797,-0.00125442931574563,0.288234719795468,0.240924401753797,-0.13873032226287,0.153261678413966,0.425563198065459,0.127893312022492,0.315857577556089,0.199610374636159,0.701323508702132,0.639602345028326,0.238456629736641,0.30993051952109,0.280708928616678,0.046318035721693,0.312651110390327
7月 2005,0.045364045814391,0.634156086359709,0.748730156316142,0.170197857405576,0.449684771569679,0.348363200386086,0.145934285353486,0.0693766461249112,0.14789666468224,1.03337005943611,0.295212470444238,0.214376512901803,0.627548956725277,0.297914805701027,0.0286504595526598,-0.0108618862675746,0.26568960595064,0.304651015742901,0.404468228137356,0.4464312673455,1.53837908378388,0.270421534293817,0.498224477756234,0.740513018437237,0.11703868203504,0.189562576216996,0.274429738580009,0.529029641079608,0.307579399416922
